id,serialNumber,locationName,latitude,longitude,coords_color,address,postalCode,status,rvm_remarks,model,rvm_val2,rvm_val3,rvm_val4,rvmOpeningHours
2529,B5481090,Supernature,1.305843,103.811359,Blue,"26 Dempsey Rd, #01-01, 249686",249686,RUNNING,,,,,,Mon - Sun:  08:00 AM - 08:00 PM
2536,20255010214,East Coast Lagoon Food Village,1.306833,103.935222,Green,"1220 East Coast Parkway, Singapore 468960, 468960",468960,RUNNING,,,,,,Mon - Sun:  24 Hrs
2537,20255010217,Bedok Food Centre,1.320339,103.955446,Green,"1 Bedok Road, Singapore 469572, 469572",469572,RUNNING,,,,,,Mon - Sun:  24 Hrs
2538,20255010197,Changi Village Hawker Centre,1.389225,103.988303,Green,"2 Changi Village Road, Singapore 500002, 500002",500002,FULL,,,,,,Mon - Sun:  24 Hrs
2539,20255010219,Changi Airport Terminal 1,1.361759,103.990904,Green,"80 Airport Boulevard, Singapore 819642, Level 1 Arrival East, 819642",819642,FULL,,,,,,Mon - Sun:  24 Hrs
2540,20255010207,Changi Airport Terminal 4,1.335982,103.982495,Green,"10 Airport Boulevard, Singapore 819665, Level 2M Outside Kopitiam, 819662",819662,RUNNING,,,,,,Mon - Sun:  24 Hrs
2541,20255010204,Changi Airport Terminal 2,1.355059,103.989027,Green,"60 Airport Boulevard, Singapore 819643, Level 2 Skytrain Platform at Departure North, 819643",819643,FULL,,,,,,Mon - Sun:  24 Hrs
2548,SGRVM0102,SCARLETT@SUN PLAZA,1.448270,103.819700,Red,"30 SEMBAWANG DRIVE, #03-13/14 SUN PLAZA, 757713",757713,RUNNING,,,,,,Mon - Sun:  09:00 AM - 11:00 PM
2549,SGRVM0116,Giant Woodlands Mart,1.445600,103.798000,Red,"Blk 768 Woodlands Ave 6 #01-34 Woodlands Mart, 730768",730768,RUNNING,,,,,,Mon - Sun:  24 Hrs
2550,SGRVM0117,Bazaar Terusan Recreation Centre,1.320510,103.727100,Red,"#33/34, TERUSAN RECREATION CENTRE, 1 JALAN PAPAN ROAD, 619392",619392,RUNNING,,,,,,Mon - Sun:  11:00 AM - 11:00 PM
2551,SGRVM0121,ANG MO SUPERMARKET-693 WOODLANDS AVE 6,1.438070,103.803800,Red,"BLK 693 WOODLANDS AVE 6 #01-01 SINGAPORE 734693, 730693",730693,OFFLINE,,,,,,
2552,SGRVM0127,Ajmal Trade Mart -  Kranji Lodge One,1.431670,103.759900,Red,"No.12 Kranji Road, Kranji Lodge One, 739522",739522,RUNNING,,,,,,Mon - Sun:  05:30 AM - 11:30 PM
2554,SGRVM0161,Chap He Diam Migrant Worker's Recreation Centre,1.332350,103.698900,Red,"51 SOON LEE ROAD #01-51A, CHAP HE DIAM, 628088",628088,OFFLINE,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best option nearby is 656B Jurong West Street 61. Check its status before heading over.",,,,,Mon - Sun:  10:00 AM - 10:00 PM
2555,SGRVM0159,Don Don Donki (Northpoint City),1.429340,103.835900,Red,"930 Yishun Avenue 2, Northpoint City, #B1-06/07 (North Wing), 769098",769098,RUNNING,,,,,,Mon - Sun:  09:00 AM - 11:00 PM
2556,SGRVM0167,Nawas Global - Tuas South Dormitory,1.271640,103.633500,Red,"NO.3 TUAS SOUTH STREET 12, #01-16 TUAS SOUTH DORMITORY, 636947",636947,RUNNING,,,,,,Mon - Sun:  05:30 AM - 11:30 PM
2557,SGRVM0168,Ajmal Super Market - Tuas View Dormitory,1.314760,103.626600,Red,"NO.70 TUAS SOUTH AVENUE 1, #01-40 TUAS VIEW DORMITORY, 637285",637285,RUNNING,,,,,,Mon - Sun:  05:30 AM - 11:30 PM
2558,SGRVM0211,7 Seven Trichy Supermarket North Coast Lodge,1.456100,103.787300,Red,"51 North Coast Avenue, #01-02 North Coast Lodge, 756992",756992,RUNNING,,,,,,Mon - Sun:  09:00 AM - 10:00 PM
2559,SGRVM0231,Ajmal Trading Group - Kranji Recreation Centre,1.429000,103.752700,Red,"11 Kranji Close, #01-02/03 Kranji Recreation Centre, 737673",737673,RUNNING,,,,,,Mon - Sun:  11:00 AM - 10:00 PM
2560,SGRVM0247,Ajmal Trading Group - Woodlands Westlite Dormitory,1.461430,103.809500,Red,"NO.2 WOODLANDS SECTOR 2, #01-05 WESTLITE DORMITORY, 737723",737723,RUNNING,,,,,,Mon - Sun:  05:30 AM - 11:30 PM
2561,SGRVM0283,Prime Supermarket Blk 142 Teck Whye Lane,1.380800,103.752000,Red,"Blk 142 Teck Whye Lane #01-281, 680142",680142,FULL,,,,,,Mon - Sun:  06:00 AM - 09:00 PM
2562,SGRVM0337,Phan Nee #01-21 SUNGEI TENGAH LODGE,1.376030,103.718798,Red,"#01-21 SUNGEI TENGAH LODGE, 500 OLD CHOA CHU KANG ROAD, 698924",698924,OFFLINE,,,,,,Mon - Sun:  06:00 AM - 11:00 PM
2563,SGRVM0348,Prime Supermarket Blk 768 Woodlands Ave 6,1.445840,103.797900,Red,"Blk 768 Woodlands Ave 6 #01-02, 730768",730768,FULL,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
2564,SGRVM0354,SCARLETT@YISHUN 10 CINEMA COMPLEX,1.429930,103.836400,Red,"51 YISHUN CENTRAL 1, #01-03 YISHUN 10 CINEMA COMPLEX, 768794",768794,RUNNING,,,,,,Mon - Sun:  09:00 AM - 11:00 PM
2565,SGRVM0365,Phan Nee #01-02 SUNGEI TENGAH LODGE,1.376030,103.718800,Red,"#01-02 SUNGEI TENGAH LODGE, 500 OLD CHOA CHU KANG ROAD, 698924",698924,OFFLINE,,,,,,Mon - Sun:  06:00 AM - 11:00 PM
2566,SGRVM0368,Ajmal Trading Group - Jalan Papan Aspri Westlite,1.323050,103.727400,Red,"NO.5D JALAN PAPAN, #01-31 WEST LITE DORMITORY, 619421",619421,OFFLINE,,,,,,Mon - Sun:  05:30 AM - 11:30 PM
2567,SGRVM0369,Don Don Donki (Bukit Panjang Plaza),1.380000,103.764300,Red,"1 Jelebu Road Bukit Panjang Plaza #03-06/06A/06B/07/07A/09, 677743",677743,RUNNING,,,,,,Mon - Sun:  10:00 AM - 11:00 PM
2568,SGRVM0372,Redman by Phoon Huat,1.379960,103.764300,Red,"1 Jelebu Road, #01-33/34, Singapore 677743, 677743",677743,RUNNING,,,,,,Mon - Sun:  10:00 AM - 10:00 PM
2569,SGRVM0032,Chennai Trading & Supermart - 1 Jalan Papan,1.320510,103.727100,Red,"1 Jalan Papan , Terusan Recreation Centre, #01-35/36, 619392",619392,RUNNING,,,,,,
2570,SGRVM0076,"SHENG SIONG 18 YISHUN AVE 9,  JUNCTION NINE",1.433140,103.841700,Red,"18 YISHUN AVE 9 #02-06 to #02-10 JUNCTION NINE , 768897",768897,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
2576,20254509013,"Blk 768, Pasir Ris Street 71",1.375164,103.935339,Green,"Blk 768, Pasir Ris Street 71, 510768",510768,RUNNING,,,,,,
2579,20254909870,FairPrice Tampines Blk 138 Tampines Street 11,1.345461,103.945620,Green,"Block 138 Tampines Street 11 #01-136 (521138), 521138",521138,RUNNING,,,,,,
2581,20255110627,ACE SIGNATURE @ LIV CHANGI,1.358659,103.969439,Green,"933 Upper Changi Road North, #01-01 to #01-08, 506785",506785,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
2584,20254809785,Blk 12 Kampong Arang Rd,1.300841,103.883721,Green,"Blk 12 Kampong Arang Rd, 431012",431012,RUNNING,,,,,,
2596,B5481058,U STARS @215C Compassvale Drive,1.389900,103.892900,Blue,"215C COMPASSVALE DRIVE #01-01, S(543215), 543215",543215,RUNNING,,,,,,Mon - Sun:  24 Hrs
2601,20254709515,"Blk 65, New Upper Changi Road",1.324682,103.939735,Green,"Blk 65, New Upper Changi Road, 460065",460065,RUNNING,,,,,,Mon - Sun:  24 Hrs
2604,20254809798,SHENG SIONG BLK 506 TAMPINES CENTRAL 1,1.356127,103.945941,Green,"BLK 506 TAMPINES CENTRAL 1 #01-361 / #02-361, 520506",520506,RUNNING,,,,,,Mon - Sun:  24 Hrs
2605,SGRVM0008,145 Yishun Street 11,1.430850,103.831850,Red,"145 Yishun Street 11, 760145",760145,RUNNING,,,,,,
2620,SGRVM0198,Bazaar Westlite Toh Guan Dormitory,1.318093,103.751808,Red,"28 TOH GUAN ROAD, #02-02, 608596",608596,RUNNING,,,,,,
2655,SGRVM0081,Prime Supermarket Blk 761 Yishun,1.425120,103.833300,Red,"Blk 761 Yishun St 72 #01-354, 760761",760761,RUNNING,,,,,,
2656,B5481210,All India Supermart Pte Ltd,1.308048,103.854285,Blue,"41 Norris Road, 208282",208282,FULL,,,,,,
2657,20254508882,"Blk 72, Marine Drive",1.304247,103.908370,Green,"Blk 72, Marine Drive, 440072",440072,RUNNING,,,,,,
2658,20254909874,FairPrice Bedok Reservoir ,1.337309,103.921704,Green,"Block 745 Bedok Reservoir Road #01-3015 (470745), 470745",470745,RUNNING,,,,,,
2659,20255110624,TRIPLE N SUPERMART PTE LTD,1.337294,103.905985,Green,"No 7 KAKI BUKIT AVE 3, KAKI BUKIT RECRACTION CENTER, 415814",415814,RUNNING,,,,,,
2661,SGRVM0124,BISMILLAH MINIMART 32 MANDAI,1.407665,103.755714,Red,"32 MANDAI ESTATE #01-02, 729939",729939,RUNNING,,,,,,
2662,20254909889,Lion City Supermarket Geylang Road,1.312578,103.880025,Green,"349 Geylang Road, Singapore, 389370",389370,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are Sheng Siong, 301 Geylang Road (BCH Building) and SCARLETT, 317/319 Geylang Road. Check their status before heading over.",,,,,
2663,SGRVM0385,361 Sembawang Crescent,1.446401,103.813932,Red,"361 Sembawang Cres, 750361",750361,RUNNING,,,,,,
2664,SGRVM0389,Yishun Park Hawker,1.425023,103.842145,Red,"51 Yishun Ave 11, 768867",768867,RUNNING,,,,,,
2665,SGRVM0420,SHENG SIONG BLK 120 CANBERRA CRESCENT,1.445803,103.829193,Red,"BLK 120 CANBERRA CRESCENT #01-10, 750120",750120,RUNNING,,,,,,
2666,SGRVM0421,Bukit Canberra Hawker Centre,1.448995,103.822918,Red,"21 Canberra Link, 756973",756973,RUNNING,,,,,,
2667,SGRVM0422,Sembawang Recreation Centre,1.458517,103.819277,Red,"301 Canberra Road, 759774",759774,RUNNING,,,,,,
2668,B5052929,Serangoon Garden Market,1.363185,103.866586,Blue,"49A Serangoon Garden Way, 555945",555945,RUNNING,,,,,,
2669,B5052930,Chomp Chomp Food Centre,1.364391,103.866339,Blue,"20 Kensington Park Road, 557269",557269,RUNNING,,,,,,
2670,B5052928,Fernvale Hawker Centre & Market,1.391640,103.877011,Blue,"21 Sengkang W Ave, Fernvale Community Club, 797650",797650,RUNNING,,,,,,
2671,B5052931,Phan 66 PPT Lodge 1A Dormitory,1.419655,103.896353,Blue,"8 Seletar North Link #01-03, PPT Lodge 1A, 797455",797455,FULL,,,,,,
2672,B5052937,SHENG SIONG THOMSON IMPERIAL COURT,1.351676,103.836111,Blue,"200 UPPER THOMSON RD, #B1-01, THOMSON IMPERIAL COURT, 574424",574424,OFFLINE,,,,,,
2673,B5052939,SCARLETT@AMK 710A,1.370683,103.847982,Blue,"BLK 710A, ANG MO KIO AVE 8 #01-2625, 561710",561710,RUNNING,,,,,,
2674,20254909886,Pasir Ris Central Hawker Centre,1.373409,103.951652,Green,"110 Pasir Ris Central, 519641",519641,RUNNING,,,,,,
2675,B5052923,Zion Riverside Food Centre,1.292431,103.831245,Blue,"70 Zion Road, 247792",247792,RUNNING,,,,,,
2676,SGRVM0214,Taman Jurong Market & Food Centre,1.334853,103.722067,Red,"3 Yung Sheng Rd, 618499",618499,RUNNING,,,,,,
2677,SGRVM0390,Senja Hawker Centre,1.387105,103.760934,Red,"2 Senja Close, 677632",677632,RUNNING,,,,,,
2678,SGRVM0393,SACHI MINIMART PTE LTD,1.318093,103.731730,Red,"CASSIA@PENJURU, 23 PENJURU WALK #3-81, 608537",608537,OFFLINE,,,,,,
2679,SGRVM0399,Bukit Batok West Hawker Centre,1.355543,103.742105,Red,"469 Bukit Batok West Ave 9, 650469",650469,RUNNING,,,,,,
2680,SGRVM0401,Bukit Panjang Hawker Centre,1.377446,103.772572,Red,"2 Bukit Panjang Ring Rd, 679947",679947,RUNNING,,,,,,
2681,B5052925,Beo Crescent Market,1.288918,103.827190,Blue,"38A Beo Cres, 169982",169982,FULL,,,,,,
2682,B5052935,Tiong Bahru Market,1.285132,103.832726,Blue,"30 Seng Poh Road, 168898",168898,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best option nearby is Block 8 Jalan Bukit Ho Swee. Check its status before heading over.",,,,,
2683,B5052924,Pasir Panjang Food Centre,1.275896,103.791624,Blue,"121 Pasir Panjang Rd, 118543",118543,RUNNING,,,,,,
2684,B5052938,Margaret Drive Hawker Centre,1.297413,103.804750,Blue,"38A Margaret Drive, 142038",142038,RUNNING,,,,,,
2685,B5052942,Tanglin Halt Market,1.300427,103.797793,Blue,"48A Tanglin Halt Road, 148813",148813,RUNNING,,,,,,
2686,B5052934,Holland Village Market and Food Centre,1.311148,103.795073,Blue,"1 Lor Mambong, 277700",277700,FULL,,,,,,
2687,B5052945,Commonwealth Crescent Market,1.306916,103.800432,Blue,"31 Commonwealth Cres, 149644",149644,FULL,,,,,,
2688,B5052946,Adam Road Food Centre,1.324244,103.814170,Blue,"2 Adam Rd, 289876",289876,RUNNING,,,,,,
2722,20254909869,Dunman Food Centre,1.309466,103.901827,Green,"271 Onan Rd, 424768",424768,RUNNING,,,,,,
2723,B5052936,Kovan Hougang Market and Food Centre,1.359307,103.886000,Blue,"209 Hougang Street 21, 530209",530209,FULL,,,,,,
2724,B5052941,Hougang 105 Hainanese Village Centre,1.354115,103.889900,Blue,"105 Hougang Avenue 1, 530105",530105,RUNNING,,,,,,
2725,B5052940,Ang Mo Kio Market & Food Centre Blk 724,1.372184,103.846500,Blue,"724 Ang Mo Kio Avenue 6, 560724",560724,RUNNING,,,,,,
2726,B5052944,Teck Ghee Court Market & Food Centre,1.364091,103.848208,Blue,"341 Ang Mo Kio Avenue 1, 560341",560341,RUNNING,,,,,,
2727,B5052943,Kebun Baru Food Centre Block 226H,1.367234,103.840021,Blue,"226H Ang Mo Kio Street 22, 568226",568226,RUNNING,,,,,,
2728,B5052927,628 Ang Mo Kio Food Centre,1.380887,103.840526,Blue,"628 Ang Mo Kio Avenue 4, 560628",560628,RUNNING,,,,,,
2729,B5052926,Chong Boon Market & Food Centre,1.368151,103.856378,Blue,"453A Ang Mo Kio Avenue 10, 561453",561453,RUNNING,,,,,,
2730,20254909880,Kallang Estate Fresh Market and Food Centre,1.307465,103.884136,Green,"17 Old Airport Rd, 397972",397972,RUNNING,,,,,,
2731,20254909876,Fairprice Jewel,1.360303,103.990200,Green,"78 Airport Boulevard #B2-205 to 206 Jewel Changi Airport (819666), 819666",819666,RUNNING,,,,,,
2732,20254909865,ITE College East,1.334728,103.954448,Green,"10 Simei Avenue, 486047",486047,RUNNING,,,,,,
2733,20254809801,Fairprice Joo Chiat Complex,1.315531,103.898509,Green,"Blk 2 Joo Chiat Road #01-1139 Joo Chiat Complex (420002), 420002",420002,RUNNING,,,,,,
2734,B5481202,Cold Storage Orchard Hotel,1.307435,103.828820,Blue,"442 Orchard Road, #B1 - 01 to 11, 238879",238879,RUNNING,,,,,,
2735,B5481203,SHENG SIONG NEW BRIDGE CENTRE,1.282864,103.842566,Blue,"BLK 336, SMITH STREET, #B1- 300 &  #01-304, NEW BRIDGE CENTRE, 050336",050336,RUNNING,,,,,,
2736,B5481204,Redhill Food Centre,1.287315,103.818183,Blue,"85 Redhill Lane, 150085",150085,RUNNING,,,,,,
2737,B5481207,Alexandra Village Food Centre,1.286608,103.804529,Blue,"120 Bukit Merah Lane 1, 150120",150120,RUNNING,,,,,,
2738,B5481216,Mei Chin Road Market,1.293438,103.802914,Blue,"159 Mei Chin Road, 140159",140159,RUNNING,,,,,,
2739,B5481201,National University of Singapore (NUS) Frontier Canteen,1.296489,103.780364,Blue,"3 Science Drive 2, 117543",117543,RUNNING,,,,,,
2740,B5052933,Toa Payoh Vista Market,1.334532,103.851973,Blue,"74 Lor 4 Toa Payoh, 310074",310074,RUNNING,,,,,,
2741,B5481209,Mayflower Market,1.374185,103.838810,Blue,"162 Ang Mo Kio Ave 4, 560162",560162,RUNNING,,,,,,
2742,20254909868,Tampines Round Market and Food Centre,1.345959,103.944640,Green,"Blk 137, Tampines Street 11, 521137",521137,RUNNING,,,,,,
2747,B9481038,672A Klang Lane - Little India,1.308503,103.852431,Blue,"672A Klang Lane, 211672",211672,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are Little India Rowell, Blk 641 Rowell Road; All India Supermart, 41 Norris Road; MUSTAFA, 145 Syed Alwi Road. Check their status before heading over.",,,,,
2748,B5481196,Pek Kio Market & Food Centre,1.316230,103.850224,Blue,"41A Cambridge Road, 211041",211041,FULL,,,,,,
2749,B5481206,Bukit Merah Central Food Centre,1.283464,103.817406,Blue,"163 Bukit Merah Central, 150163",150163,RUNNING,,,,,,
2750,B5481218,Blk 115 Bukit Merah View Market and Food Centre,1.285494,103.822424,Blue,"115 Bukit Merah View, 151115",151115,RUNNING,,,,,,
2752,20255010208,Eunos Crescent Blk 4A Hawker Centre,1.320383,103.904100,Green,"Blk 4A, Eunos Crescent, 402004",402004,FULL,,,,,,
2754,B5481200,Tekka Centre / Zhu Jiao Market,1.306190,103.850533,Blue,"665 Buffalo Road Zhujiao Centre, 210665",210665,FULL,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are Lasalle College of the Arts and Block 9 Selegie Road. Check their status before heading over.",,,,,
2755,B5481214,Blk 6 Tanjong Pagar Plaza Market and Food Centre,1.276553,103.843119,Blue,"6 Tanjong Pagar Plaza, 081006",081006,FULL,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are Don Don Donki, 100AM and Blk 8 Tanjong Pagar Plaza. Check their status before heading over.",,,,,
2756,B5481198,Blk 112 Jalan Bukit Merah Market and Food Centre,1.280271,103.826004,Blue,"112 Jalan Bukit Merah, 160112",160112,RUNNING,,,,,,
2757,B5481211,Toa Payoh Lorong 8 Blk 210 Hawker Centre,1.340327,103.854504,Blue,"210 Lor 8 Toa Payoh, 310210",310210,RUNNING,,,,,,
2758,B5481212,Holland Drive Market and Food Centre,1.308199,103.792799,Blue,"44 Holland Drive, 270044",270044,RUNNING,,,,,,
2759,B5481215,Toa Payoh Lorong 4 Blk 94,1.339459,103.849339,Blue,"94 Lor 4 Toa Payoh, 310094",310094,RUNNING,,,,,,
2760,B5481205,20 Ghim Moh Road Market & Food Centre,1.311134,103.788212,Blue,"20 Ghim Moh Rd, 270020",270020,RUNNING,,,,,,
2761,20261515346,Blk 4A Jalan Batu Hawker Centre,1.302627,103.883900,Green,"4A Jalan Batu, 432004",432004,RUNNING,,,,,,
2762,20261515327,50A Marine Terrace Hawker Centre,1.306019,103.915700,Green,"50A Marine Terrace, 441050",441050,RUNNING,,,,,,
2763,20261515336,84 Marine Parade Central Market and Food Centre,1.302495,103.906100,Green,"84 Marine Parade Central, 440084",440084,RUNNING,,,,,,
2764,20261515339,Kaki Bukit 511 Market and Food Centre,1.333438,103.930500,Green,"511 Bedok North Street 3, 460511",460511,RUNNING,,,,,,
2765,20261515325,Bedok North Street 3 Blk 538 Hawker Centre,1.332267,103.924800,Green,"538 Bedok North Street 3, 460538",460538,RUNNING,,,,,,
2766,B5481217,Shunfu-Mart,1.352005,103.837119,Blue,"320 Shunfu Rd, 570320",570320,FULL,,,,,,
2767,B5052932,11 Telok Blangah Crescent Market and Food Centre,1.277303,103.818779,Blue,"11 Telok Blangah Crescent, 090011",090011,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are GIANT Telok Blangah Crescent, Blk 8 Telok Blangah Crescent, #01-171 and Blk 20 Telok Blangah Crescent. Check their status before heading over.",,,,,
2769,B5481197,Telok Blangah Rise Market,1.272716,103.821944,Blue,"36 Telok Blangah Rise, 090036",090036,FULL,,,,,,
2770,B5481208,Toa Payoh West Market and Food Court,1.338173,103.844728,Blue,"127 Lor 1 Toa Payoh, 310127",310127,FULL,,,,,,
2771,B5481213,Li Li Cheng Punggol,1.402339,103.901259,Blue,"Blk 273C Punggol Place #01-884, 823273",823273,RUNNING,,,,,,
2772,SGRVM0424,20 Marsiling Lane Food Centre,1.443498,103.776995,Red,"20 Marsiling Lane, Singapore 730020, 730020",730020,RUNNING,,,,,,
2773,SGRVM0402,353 Clementi Food Center,1.314339,103.770811,Red,"353 Clementi Ave 2, Singapore 120353, 120353",120353,RUNNING,,,,,,
2774,SGRVM0409,445 Clementi Avenue 3,1.312954,103.764175,Red,"445 Clementi Ave 3, Singapore 121445, 121445",121445,RUNNING,,,,,,
2776,SGRVM0398,252 Jurong East Street 24,1.343079,103.738221,Red,"252 Jurong East St 24, Singapore 600252, 600252",600252,RUNNING,,,,,,
2777,SGRVM0406,Teban Market Place,1.320833,103.742535,Red,"37A Teban Gardens Rd, Singapore 601037, 601037",601037,RUNNING,,,,,,
2778,SGRVM0407,505 Jurong West Market & Food Centre,1.349816,103.718533,Red,"505 Jurong West Street 52, Singapore 640505, 640505",640505,RUNNING,,,,,,
2779,SGRVM0413,221A Boon Lay Market,1.345843,103.713096,Red,"221A Boon Lay Place, Singapore 641221, 641221",641221,RUNNING,,,,,,
2780,20261515321,Bedok Reservoir Food Centre,1.333315,103.913900,Green,"630 Bedok Reservoir Rd, 470630",470630,RUNNING,,,,,,
2781,B5481199,Marks & Spencer Raffles City,1.294741,103.853170,Blue,"252 North Bridge Road, #B1-44E, Raffles City Shopping Centre, 179103",179103,RUNNING,,,,,,
2782,SGRVM0219,573B Woodlands Drive 16,1.430911,103.797776,Red,"573B Woodlands Drive 16, Singapore 732573, 732573",732573,RUNNING,,,,,,
2783,SGRVM0397,Republic Polytechnic,1.442859,103.785560,Red,"9 Woodlands Ave 9, Singapore 738964, 738964",738964,RUNNING,,,,,,
2785,20261515334,Cold Storage Pasir Ris Mall,1.373863,103.948540,Green,"Pasir Ris Mall 7 Pasir Ris Central B1-11, 519612",519612,RUNNING,,,,,,
2786,B5481219,Empress Road Market and Food Centre,1.316339,103.805642,Blue,"7 Empress Rd, 260007",260007,RUNNING,,,,,,
2787,20261515329,85 Fengshan Centre,1.332266,103.938800,Green,"85 Bedok North Street 4, 460085",460085,RUNNING,,,,,,
2788,20261515341,Temasek Polytechnic,1.345603,103.931800,Green,"21 Tampines Ave 1, 529757",529757,RUNNING,,,,,,
2789,B5481233,Lau Pa Sat Hawker Centre,1.280531,103.850383,Blue,"18 Raffles Quay, 048582",048582,FULL,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best option nearby is Cold Storage Marina Bay Link Mall. Check its status before heading over.",,,,,
2790,B5481224,Telok Blangah Food Centre,1.273456,103.807639,Blue,"79 Telok Blangah Drive, 100079",100079,RUNNING,,,,,,
2791,B5481240,Block 44 Telok Blangah Drive,1.271145,103.809842,Blue,"Block 44 Telok Blangah Drive, 100044",100044,RUNNING,,,,,,
2792,B5481243,MacPherson Market & Food Centre,1.323479,103.885413,Blue,"89 Circuit Road, 370089",370089,FULL,,,,,,
2793,B9481042,79/79A Circuit Road Hawker Centre,1.326161,103.885112,Blue,"Block 79/79A Circuit Rd, 370079",370079,FULL,,,,,,
2794,B5481228,80 Circuit Road Market and Food Centre,1.327908,103.886946,Blue,"80 Circuit Road, 370080",370080,FULL,,,,,,
2795,B9481041,225 Ang Mo Kio Ave 1,1.367349,103.838479,Blue,"225 Ang Mo Kio Ave 1, 560225",560225,RUNNING,,,,,,
2802,B5481239,People's Park Food Centre,1.285051,103.842577,Blue,"32 New Market Rd, 050032",050032,FULL,,,,,,
2806,20254709350,SHENG SIONG BLK 602A TAMPINES AVENUE 9,1.361253,103.937586,Green,"BLK 602A TAMPINES AVENUE 9 #01-01, 521602",521602,RUNNING,,,,,,
2807,20255010460,FairPrice Tampines Mall,1.352457,103.944670,Green,"4 Tampines Central 5 #B1-12 Tampines Mall (529510), 529510",529510,RUNNING,,,,,,
2808,20261515335,Blk 216 Bedok North Street 1 Market & Hawker Centre,1.327869,103.933200,Green,"216 Bedok North Street 1, 460216",460216,RUNNING,,,,,,
2809,20261515320,208B New Upper Changi Road Hawker Centre,1.324687,103.930300,Green,"208B New Upper Changi Rd, 462208",462208,RUNNING,,,,,,
2810,20254809792,"Blk 608, Bedok Reservoir Road",1.331854,103.913193,Green,"Blk 608, Bedok Reservoir Road, 470608",470608,RUNNING,,,,,,
2811,20261515338,Singapore University of Technology and Design (SUTD),1.342291,103.963400,Green,"51 Changi South Ave 1, 485995",485995,FULL,,,,,,
2813,20254709346,"Blk 701, Bedok Reservoir Road",1.337919,103.918600,Green,"Blk 701, Bedok Reservoir Road, 470701",470701,RUNNING,,,,,,
2815,B5481238,Blk 69 Geylang Bahru Market and Food Centre,1.321556,103.870089,Blue,"69 Geylang Bahru, 330069",330069,RUNNING,,,,,,
2816,SGRVM0418,NESST Tukang Dormitory,1.325986,103.715167,Red,"1 Tukang Innovation Lane, 619599",619599,RUNNING,,,,,,
2817,B5481226,Block 108B Bidadari Park Drive,1.333470,103.871813,Blue,"108B Bidadari Park Drive, 342108",342108,RUNNING,,,,,,
2818,B5481232,Block 118A Bidadari Park Drive,1.336620,103.873417,Blue,"118A Bidadari Park Drive, 341118",341118,RUNNING,,,,,,
2819,B9481039,Block 112A Bidadari Park Drive,1.335356,103.873274,Blue,"112A Bidadari Park Drive, 341112",341112,RUNNING,,,,,,
2820,B9481048,Block 101 Bidadari Park Drive,1.336149,103.871464,Blue,"Block 101 Bidadari Park Drive, 340101",340101,RUNNING,,,,,,
2821,SGRVM0386,ASPRI-D Wall Papan Dormitory,1.322238,103.731053,Red,"2G Jalan Papan, D Wall Papan Dormitory, 619834",619834,RUNNING,,,,,,
2822,SGRVM0405,Singapore Zoo,1.404353,103.790448,Red,"80 Mandai Lake Road, 729826",729826,RUNNING,,,,,,
2823,SGRVM0411,Bird Paradise,1.406532,103.781264,Red,"20 Mandai Lake Rd, Mandai Wildlife WEST, 729825",729825,RUNNING,,,,,,
2824,SGRVM0412,Penjuru Recreation Centre,1.318843,103.732684,Red,"27 Penjuru Walk, 608538",608538,FULL,,,,,,
2825,SGRVM0415,Chong Pang Food Centre,1.431997,103.828148,Red,"105 Yishun Ring Rd, 760105",760105,RUNNING,,,,,,
2827,SGRVM0410,"138 Yishun Ring Road, Singapore 760138",1.431630,103.830640,Red,"138 Yishun Ring Road, 760138",760138,RUNNING,,,,,,
2828,SGRVM0423,West 1800 Dormitory,1.326100,103.734863,Red,"(Former Prime Lodge) 609853 Singapore, 609853",609853,RUNNING,,,,,,
2829,SGRVM0403,"204 Clementi Ave 6, Singapore 120204",1.321002,103.763243,Red,"204 Clementi Ave 6, 120204",120204,RUNNING,,,,,,
2866,20261515332,SCARLETT@PASIR RIS MALL,1.373863,103.948540,Green,"7 PASIR RIS CENTRAL, #B2-11/12 PASIR RIS MALL, 519612",519612,MAINTENANCE,,,,,,
2870,20261515331,117 Aljunied Ave 2 Market & Food Centre,1.320963,103.886900,Green,"117 Aljunied Ave 2, 380117",380117,RUNNING,,,,,,
2871,20261515333,FairPrice Finest Sceneca Square,1.328028,103.945200,Green,"24 Tanah Merah Kechil Link #01-09, 468456",468456,RUNNING,,,,,,
2872,SGRVM0222,FORTUNE SUPERMARKET 780,1.448090,103.800900,Red,"BLK 780 WOODLANDS CRESCENT #01-01 SINGAPORE, 730780",730780,RUNNING,,,,,,
